purchase_date,year,month,day_of_week,time_of_day,weather,age_group,gender,persona,purchase_tendency,product_name,price
2022-08-23 16:36:28,2022,8,Tuesday,16:36:28,雪,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],1021.49
2022-08-23 16:51:59,2022,8,Tuesday,16:51:59,曇り,20代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['エナジードリンク'],697.47
2022-08-23 17:10:47,2022,8,Tuesday,17:10:47,晴れ,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['アイス'],260.06
2022-08-23 17:54:37,2022,8,Tuesday,17:54:37,曇り,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['アイス'],179.38
2022-08-23 18:06:40,2022,8,Tuesday,18:06:40,雨,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['清涼飲料水'],397.28
2022-08-23 18:11:41,2022,8,Tuesday,18:11:41,雪,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['清涼飲料水'],1063.62
2022-08-23 19:00:49,2022,8,Tuesday,19:00:49,雪,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['清涼飲料水'],697.97
2022-08-23 19:32:52,2022,8,Tuesday,19:32:52,雨,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['エナジードリンク'],509.22
2022-08-23 20:12:09,2022,8,Tuesday,20:12:09,雪,10代,男性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.45, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],417.45
2022-08-23 21:16:02,2022,8,Tuesday,21:16:02,晴れ,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['お菓子'],90.21
2022-08-23 21:26:25,2022,8,Tuesday,21:26:25,曇り,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['アイス'],113.91
2022-08-23 21:36:36,2022,8,Tuesday,21:36:36,雪,20代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['エナジードリンク'],717.92
2022-08-23 21:40:16,2022,8,Tuesday,21:40:16,雪,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['おにぎり'],974.17
2022-08-23 22:43:58,2022,8,Tuesday,22:43:58,曇り,40代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['野菜飲料'],1044.43
2022-08-23 22:51:49,2022,8,Tuesday,22:51:49,曇り,10代,女性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['アイス'],136.64
2022-08-24 00:23:37,2022,8,Wednesday,00:23:37,晴れ,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['アイス'],200.31
2022-08-24 10:33:46,2022,8,Wednesday,10:33:46,雪,10代,男性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.45, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['おにぎり'],972.3
2022-08-24 11:44:55,2022,8,Wednesday,11:44:55,晴れ,20代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['アイス'],223.79
2022-08-24 11:45:43,2022,8,Wednesday,11:45:43,曇り,20代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['ビッグ弁当'],702.54
2022-08-24 11:59:45,2022,8,Wednesday,11:59:45,雨,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],2532.41
2022-08-24 12:29:40,2022,8,Wednesday,12:29:40,雪,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],1347.64
2022-08-24 12:50:59,2022,8,Wednesday,12:50:59,雨,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['傘'],1231.99
2022-08-24 14:05:20,2022,8,Wednesday,14:05:20,雨,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['傘'],911.91
2022-08-24 14:15:04,2022,8,Wednesday,14:15:04,雨,30代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['傘'],1034.89
2022-08-24 14:22:13,2022,8,Wednesday,14:22:13,雨,40代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],1200.38
2022-08-24 15:11:19,2022,8,Wednesday,15:11:19,雪,10代,男性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.45, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['エナジードリンク'],748.33
2022-08-24 16:13:13,2022,8,Wednesday,16:13:13,晴れ,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['アイス'],92.11
2022-08-24 16:29:40,2022,8,Wednesday,16:29:40,雨,30代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['傘'],858.81
2022-08-24 16:41:41,2022,8,Wednesday,16:41:41,雨,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],1796.93
2022-08-24 17:17:48,2022,8,Wednesday,17:17:48,雨,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],2836.8
2022-08-24 17:20:08,2022,8,Wednesday,17:20:08,曇り,10代,女性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['清涼飲料水'],507.15
2022-08-24 17:38:27,2022,8,Wednesday,17:38:27,曇り,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['アイス'],96.8
2022-08-24 19:34:17,2022,8,Wednesday,19:34:17,晴れ,40代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['アイス'],217.5
2022-08-24 19:37:59,2022,8,Wednesday,19:37:59,雨,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['清涼飲料水'],814.36
2022-08-24 22:31:38,2022,8,Wednesday,22:31:38,曇り,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['おにぎり'],1686.89
2022-08-25 00:59:15,2022,8,Thursday,00:59:15,雪,10代,女性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],969.74
2022-08-25 10:09:08,2022,8,Thursday,10:09:08,雨,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],1190.18
2022-08-25 10:17:37,2022,8,Thursday,10:17:37,曇り,20代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['ビッグ弁当'],565.86
2022-08-25 12:05:40,2022,8,Thursday,12:05:40,晴れ,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['アイス'],240.06
2022-08-25 12:28:12,2022,8,Thursday,12:28:12,雨,40代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],1829.63
2022-08-25 12:31:53,2022,8,Thursday,12:31:53,晴れ,20代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['ビッグ弁当'],1094.66
2022-08-25 12:38:26,2022,8,Thursday,12:38:26,晴れ,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['アイス'],288.02
2022-08-25 12:41:30,2022,8,Thursday,12:41:30,雨,20代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['エナジードリンク'],351.66
2022-08-25 12:43:07,2022,8,Thursday,12:43:07,晴れ,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['清涼飲料水'],760.66
2022-08-25 14:00:41,2022,8,Thursday,14:00:41,雪,10代,女性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['清涼飲料水'],390.97
2022-08-25 14:30:54,2022,8,Thursday,14:30:54,雪,10代,男性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.45, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],2998.8
2022-08-25 15:09:00,2022,8,Thursday,15:09:00,雪,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],1201.47
2022-08-25 15:16:22,2022,8,Thursday,15:16:22,晴れ,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['野菜飲料'],1895.26
2022-08-25 16:07:37,2022,8,Thursday,16:07:37,雪,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],1363.25
2022-08-25 16:11:20,2022,8,Thursday,16:11:20,雪,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['エナジードリンク'],604.61
2022-08-25 16:17:59,2022,8,Thursday,16:17:59,晴れ,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['アイス'],243.09
2022-08-25 16:19:36,2022,8,Thursday,16:19:36,晴れ,20代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['エナジードリンク'],513.65
2022-08-25 17:27:53,2022,8,Thursday,17:27:53,曇り,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['おにぎり'],1490.41
2022-08-25 18:20:21,2022,8,Thursday,18:20:21,曇り,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['お菓子'],58.5
2022-08-26 08:20:47,2022,8,Friday,08:20:47,晴れ,40代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.05, 'アイス': 0.9000000000000001, '傘': 0.0}",['野菜飲料'],2584.93
2022-08-26 09:31:34,2022,8,Friday,09:31:34,曇り,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['エナジードリンク'],705.31
2022-08-26 10:22:49,2022,8,Friday,10:22:49,雨,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['傘'],789.86
2022-08-26 10:36:21,2022,8,Friday,10:36:21,雪,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['清涼飲料水'],682.88
2022-08-26 12:04:44,2022,8,Friday,12:04:44,雪,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],1211.14
2022-08-26 12:45:37,2022,8,Friday,12:45:37,雨,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['おにぎり'],1429.18
2022-08-26 14:02:06,2022,8,Friday,14:02:06,雨,20代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],2090.11
2022-08-26 14:12:38,2022,8,Friday,14:12:38,雨,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['おにぎり'],802.99
2022-08-26 15:51:12,2022,8,Friday,15:51:12,曇り,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['ビッグ弁当'],784.23
2022-08-26 15:54:21,2022,8,Friday,15:54:21,雪,20代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['傘'],1217.7
2022-08-26 16:28:01,2022,8,Friday,16:28:01,雪,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],1869.2
2022-08-26 17:07:11,2022,8,Friday,17:07:11,曇り,30代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['アイス'],171.84
2022-08-26 17:16:59,2022,8,Friday,17:16:59,雨,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['エナジードリンク'],303.98
2022-08-26 17:30:36,2022,8,Friday,17:30:36,雪,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],1549.97
2022-08-26 17:41:52,2022,8,Friday,17:41:52,曇り,10代,男性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.45, 'お菓子': 0.05, 'アイス': 0.6000000000000001, '傘': 0.0}",['ビッグ弁当'],626.89
2022-08-26 18:33:12,2022,8,Friday,18:33:12,雪,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['エナジードリンク'],219.5
2022-08-26 18:58:46,2022,8,Friday,18:58:46,雨,10代,男性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.45, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['清涼飲料水'],418.58
2022-08-26 19:21:01,2022,8,Friday,19:21:01,雪,30代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['エナジードリンク'],532.59
2022-08-26 19:48:08,2022,8,Friday,19:48:08,雨,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['エナジードリンク'],338.04
2022-08-26 20:13:49,2022,8,Friday,20:13:49,雨,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],1001.72
2022-08-26 20:18:45,2022,8,Friday,20:18:45,雨,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.5}",['傘'],704.99
2022-08-26 20:52:54,2022,8,Friday,20:52:54,雪,10代,女性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],861.73
2022-08-26 23:23:09,2022,8,Friday,23:23:09,雪,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.1, 'アイス': 0.0, '傘': 0.1}",['エナジードリンク'],606.9
2022-08-27 09:40:26,2022,8,Saturday,09:40:26,曇り,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.15000000000000002, 'アイス': 0.9000000000000001, '傘': 0.0}",['アイス'],147.12
2022-08-27 10:06:16,2022,8,Saturday,10:06:16,雪,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.30000000000000004, '傘': 0.1}",['野菜飲料'],1817.01
2022-08-27 10:13:10,2022,8,Saturday,10:13:10,雪,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.30000000000000004, '傘': 0.1}",['おにぎり'],1093.9
2022-08-27 10:27:57,2022,8,Saturday,10:27:57,雪,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.30000000000000004, '傘': 0.1}",['野菜飲料'],2367.11
2022-08-27 10:39:34,2022,8,Saturday,10:39:34,雨,20代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.2, 'アイス': 0.30000000000000004, '傘': 0.5}",['清涼飲料水'],323.83
2022-08-27 11:17:20,2022,8,Saturday,11:17:20,雨,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.30000000000000004, '傘': 0.5}",['清涼飲料水'],739.24
